Unnamed: 0,Loyalty Number,Salary,CLV,Salary_Was_Imputed,Male_Enc,Marital_Enc,Education_Enc,Card_Enc,Promo_Enroll,Tenure_At_Cutoff,Churn,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Active_Months,Max_Flights_Month,Total_Months,Avg_Flights_Month,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn_Prob,Churn_Risk
7325,513661,73510.0,7714.65,1,0,0,1,1,0,67,0,18,27430,27430.0,950,6,6,12,1.5,0.5,0.0346336128326649,1523.888888888889,0.0,4,5,7,2,0.03028869308112852,Low
7326,535852,67604.0,7715.1,0,1,1,2,1,0,57,0,13,23097,23097.0,0,5,5,12,1.0833333333333333,0.4166666666666667,0.0,1776.6923076923076,3.0,2,10,1,0,0.08804497876389066,Low
7327,975181,66290.0,7724.05,0,0,0,2,1,0,1,0,4,3228,3228.0,0,1,4,12,0.3333333333333333,0.0833333333333333,0.0,807.0,0.0,0,0,0,4,0.357941869542195,High
7328,585386,53168.0,7724.68,0,1,1,2,1,0,13,0,18,27480,27480.0,0,7,4,12,1.5,0.5833333333333334,0.0,1526.6666666666667,1.0,3,3,6,6,0.09242339258069275,Low
7329,956144,102702.0,7725.54,0,1,1,2,1,0,44,0,26,44711,44711.0,1978,9,6,12,2.1666666666666665,0.75,0.0442396725637986,1719.6538461538462,0.0,1,7,10,8,0.003521237835590022,Low
7331,818077,96023.0,7726.99,0,1,1,2,1,0,15,0,12,12684,12684.0,0,5,6,12,1.0,0.4166666666666667,0.0,1057.0,6.0,4,8,0,0,0.25834713907528817,Medium
7333,913721,59264.0,7731.71,0,0,1,2,1,0,41,0,17,24536,24536.0,1023,7,4,12,1.4166666666666667,0.5833333333333334,0.0416938376263449,1443.2941176470588,1.0,4,2,4,7,0.02421333747945151,Low
7334,534009,57101.0,7732.39,0,0,2,2,1,0,21,0,19,31183,31183.0,1366,8,5,12,1.5833333333333333,0.6666666666666666,0.0438059198922489,1641.2105263157894,0.0,2,7,4,6,0.040525116638802844,Low
7335,967628,57101.0,7732.39,0,0,2,2,1,0,20,0,11,19184,19184.0,0,5,3,12,0.9166666666666666,0.4166666666666667,0.0,1744.0,2.0,0,6,3,2,0.19903856080792126,Medium
7336,541000,73510.0,7736.46,1,1,1,1,1,0,42,0,20,32537,32537.0,0,8,6,12,1.6666666666666667,0.6666666666666666,0.0,1626.85,0.0,3,4,6,7,0.012504489528409928,Low
7337,101515,68711.0,7737.27,0,1,1,2,1,0,47,0,17,29388,29388.0,1306,7,5,12,1.4166666666666667,0.5833333333333334,0.0444399074452157,1728.7058823529412,0.0,4,7,5,1,0.048330045630941044,Low
7338,253082,68711.0,7737.27,0,0,1,2,1,0,33,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.05705172851902705,Low
7339,200309,102858.0,7743.92,0,0,1,2,1,0,64,0,23,23906,23906.0,1564,9,5,12,1.9166666666666667,0.75,0.0654229063833347,1039.391304347826,2.0,9,6,6,2,0.01152746129370971,Low
7340,555024,102858.0,7743.92,0,1,1,2,1,0,18,1,3,4899,4899.0,0,1,3,12,0.25,0.0833333333333333,0.0,1633.0,10.0,3,0,0,0,0.6378532038822571,High
7341,504860,90101.0,7748.81,0,1,1,2,1,0,16,0,24,38907,38907.0,0,11,4,12,2.0,0.9166666666666666,0.0,1621.125,0.0,4,7,5,8,0.00836776745261261,Low
7342,253689,47512.0,7756.17,0,0,2,2,1,0,48,0,20,32432,32432.0,0,6,6,12,1.6666666666666667,0.5,0.0,1621.6,0.0,1,8,2,9,0.01948265177291122,Low
7343,345244,103320.0,7756.44,0,1,2,2,1,0,40,0,8,17309,17309.0,843,5,3,12,0.6666666666666666,0.4166666666666667,0.0487029868854353,2163.625,2.0,3,1,1,3,0.07328533187382938,Low
7344,763621,102273.0,7758.59,0,1,0,2,1,0,5,1,9,9738,9738.0,0,3,5,12,0.75,0.25,0.0,1082.0,1.0,0,0,5,4,0.19080628918889284,Medium
7345,804368,102273.0,7758.59,0,0,0,2,1,0,5,0,5,5883,5883.0,0,2,3,12,0.4166666666666667,0.1666666666666666,0.0,1176.6,0.0,0,0,3,2,0.30425565322829323,Medium
7346,708982,63472.0,7761.27,0,0,1,2,1,0,26,0,17,24576,24576.0,590,5,4,12,1.4166666666666667,0.4166666666666667,0.0240071614583333,1445.6470588235295,1.0,0,7,3,7,0.07868605775146491,Low
7347,729205,222009.0,7762.59,0,1,1,4,1,0,16,0,15,25452,25452.0,659,7,5,12,1.25,0.5833333333333334,0.0258918749017758,1696.8,0.0,1,6,5,3,0.008998499454432854,Low
7348,121919,74655.0,7764.27,0,1,1,2,1,0,2,0,5,11489,11489.0,502,2,4,12,0.4166666666666667,0.1666666666666666,0.0436939681434415,2297.8,0.0,0,0,0,5,0.6810162178036543,High
7349,884708,73131.0,7765.23,0,1,1,2,1,0,27,0,17,27939,27939.0,972,7,4,12,1.4166666666666667,0.5833333333333334,0.0347900783850531,1643.470588235294,1.0,6,3,1,7,0.04776021312923537,Low
7350,737451,74690.0,7771.02,0,1,1,2,1,0,61,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.013496839733629907,Low
7351,666572,64194.0,7771.16,0,0,1,0,1,0,4,0,2,2280,2280.0,0,2,1,12,0.1666666666666666,0.1666666666666666,0.0,1140.0,1.0,0,0,1,1,0.42017455743972587,High
7352,430500,52435.0,7771.58,0,0,1,2,1,0,29,0,21,30579,30579.0,0,8,3,12,1.75,0.6666666666666666,0.0,1456.142857142857,0.0,8,4,6,3,0.08912936060509839,Low
7353,463263,52435.0,7771.58,0,0,1,2,1,0,47,0,15,17294,17294.0,0,4,6,12,1.25,0.3333333333333333,0.0,1152.9333333333334,0.0,0,0,9,6,0.042157841238928746,Low
7354,443199,78423.0,7776.84,0,0,1,2,1,0,19,0,21,30663,30663.0,0,7,7,12,1.75,0.5833333333333334,0.0,1460.142857142857,0.0,6,2,10,3,0.12640630309548984,Low
7355,604943,78423.0,7776.84,0,1,1,2,1,0,53,0,16,26058,26058.0,475,5,6,12,1.3333333333333333,0.4166666666666667,0.0182285670427507,1628.625,1.0,0,2,9,5,0.02269949999319042,Low
7356,327866,78582.0,7778.53,0,1,0,2,1,0,7,0,10,12852,12852.0,0,5,4,12,0.8333333333333334,0.4166666666666667,0.0,1285.2,1.0,2,2,1,5,0.15514489905142273,Medium
7357,617447,95663.0,7780.49,0,1,0,2,1,0,45,0,25,43715,43715.0,1556,10,5,12,2.083333333333333,0.8333333333333334,0.0355941896374242,1748.6,0.0,5,10,5,5,0.0076556224276147725,Low
7358,427163,73510.0,7780.9,1,1,1,1,1,0,38,0,31,55351,55351.0,454,9,6,12,2.583333333333333,0.75,0.0082022005022492,1785.516129032258,0.0,6,11,7,7,0.016444831562902378,Low
7360,909543,67535.0,7783.78,0,0,1,2,1,0,52,0,19,27723,27723.0,1182,6,6,12,1.5833333333333333,0.5,0.0426360783464992,1459.1052631578948,1.0,4,5,7,3,0.046863149286866815,Low
7361,122890,64760.0,7785.0,0,0,1,2,1,0,34,0,26,47163,47163.0,457,9,5,12,2.1666666666666665,0.75,0.0096897992070054,1813.9615384615383,0.0,4,12,4,6,0.02195143321639254,Low
7362,697029,46905.0,7785.67,0,1,1,2,1,0,61,0,19,25102,25102.0,490,8,4,12,1.5833333333333333,0.6666666666666666,0.0195203569436698,1321.157894736842,1.0,6,5,4,4,0.015509559182307911,Low
7363,884062,92642.0,7786.68,0,0,1,2,1,0,14,0,29,46570,46570.0,909,11,5,12,2.4166666666666665,0.9166666666666666,0.0195190036504187,1605.8620689655172,0.0,5,6,9,9,0.009971375656339985,Low
7364,400392,70127.0,7787.43,0,0,1,0,1,0,19,0,20,31549,31549.0,0,7,5,12,1.6666666666666667,0.5833333333333334,0.0,1577.45,0.0,4,5,4,7,0.0772481179538408,Low
7365,912588,73510.0,7799.44,1,1,1,1,1,0,56,0,24,39647,39647.0,0,7,5,12,2.0,0.5833333333333334,0.0,1651.9583333333333,0.0,3,5,10,6,0.011988742029198281,Low
7367,911852,73510.0,7804.6,1,0,1,1,1,0,6,1,12,13757,13757.0,0,3,5,12,1.0,0.25,0.0,1146.4166666666667,0.0,0,0,9,3,0.31826329592955194,Medium
7368,107487,105487.0,7805.31,0,1,2,3,1,0,8,0,4,7626,7626.0,0,2,2,12,0.3333333333333333,0.1666666666666666,0.0,1906.5,2.0,0,2,0,2,0.42889386598804496,High
7369,192009,105487.0,7805.31,0,0,2,3,1,0,51,0,22,39016,39016.0,0,7,4,12,1.8333333333333333,0.5833333333333334,0.0,1773.4545454545455,3.0,2,9,11,0,0.020991741962297736,Low
7370,717407,105487.0,7805.31,0,0,2,3,1,0,60,0,21,26975,26975.0,1025,8,4,12,1.75,0.6666666666666666,0.0379981464318813,1284.5238095238096,1.0,2,5,10,4,0.003918393884465431,Low
7371,640116,49253.0,7806.14,0,0,1,2,1,0,27,0,13,22367,22367.0,704,5,6,12,1.0833333333333333,0.4166666666666667,0.0314749407609424,1720.5384615384614,2.0,0,3,7,3,0.17112210312377407,Medium
7372,849813,73510.0,7809.86,1,0,0,1,1,0,7,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.19320382919957035,Medium
7373,282723,69937.0,7814.6,0,0,1,2,1,0,20,0,15,15842,15842.0,0,5,4,12,1.25,0.4166666666666667,0.0,1056.1333333333334,0.0,3,6,0,6,0.10614734776419353,Low
7374,122020,56759.0,7822.3,0,1,2,2,1,0,27,0,27,40884,40884.0,2241,10,5,12,2.25,0.8333333333333334,0.0548136190196653,1514.2222222222222,0.0,4,6,6,11,0.007632297090135529,Low
7376,163776,57257.0,7832.57,0,1,1,2,1,0,67,0,20,28577,28577.0,684,8,5,12,1.6666666666666667,0.6666666666666666,0.023935332610141,1428.85,0.0,5,2,11,2,0.011421510462161222,Low
7377,892556,58318.0,7834.15,0,0,1,2,1,0,45,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.038607252661745674,Low
7378,546171,68048.0,7835.93,0,0,1,2,1,0,41,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.040233980076923026,Low
7379,844479,73510.0,7838.07,1,1,1,1,1,0,55,0,16,22975,22975.0,0,5,5,12,1.3333333333333333,0.4166666666666667,0.0,1435.9375,0.0,4,1,0,11,0.011901760622071572,Low
7381,235506,74651.0,7840.17,0,1,0,2,1,0,3,0,3,6072,6072.0,0,1,3,12,0.25,0.0833333333333333,0.0,2024.0,1.0,0,0,0,3,0.7833259076439858,High
7382,700011,74651.0,7840.17,0,0,0,2,1,0,66,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.013966313388621662,Low
7383,780236,74651.0,7840.17,0,1,0,2,1,0,65,0,18,28093,28093.0,0,6,4,12,1.5,0.5,0.0,1560.7222222222222,1.0,3,8,3,4,0.01981670065290611,Low
7384,990955,73510.0,7840.65,1,0,0,1,1,0,11,0,23,42515,42515.0,998,7,6,12,1.9166666666666667,0.5833333333333334,0.0234740679760084,1848.4782608695648,0.0,2,12,5,4,0.17182248166774894,Medium
7385,743256,69227.0,7842.38,0,0,1,2,1,0,57,0,17,22339,22339.0,494,6,5,12,1.4166666666666667,0.5,0.0221137920229195,1314.0588235294117,1.0,2,5,5,5,0.01843813768460538,Low
7386,931828,73510.0,7844.25,1,0,1,1,1,0,33,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.05600685236846863,Low
7387,408493,71737.0,7849.13,0,0,1,2,1,0,5,0,6,12793,12793.0,0,3,3,12,0.5,0.25,0.0,2132.1666666666665,0.0,0,0,0,6,0.4497352816113343,High
7388,415148,81070.0,7850.13,0,0,0,2,1,0,37,0,21,29373,29373.0,0,7,4,12,1.75,0.5833333333333334,0.0,1398.7142857142858,1.0,7,6,6,2,0.09170239218763065,Low
7389,397848,73510.0,7850.59,1,0,1,1,1,0,20,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.09816564805676965,Low
7391,890437,55487.0,7851.35,0,0,1,2,1,0,55,0,20,26159,26159.0,0,7,4,12,1.6666666666666667,0.5833333333333334,0.0,1307.95,0.0,10,4,0,6,0.03348383934872116,Low
7392,766909,67721.0,7851.58,0,0,1,2,1,0,59,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.017841860389722106,Low
7393,322435,50895.0,7851.9,0,1,1,2,1,0,24,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.0984230182064994,Low
7395,365413,50477.0,7854.96,0,1,1,2,1,0,3,0,8,16372,16372.0,0,3,5,12,0.6666666666666666,0.25,0.0,2046.5,0.0,0,0,0,8,0.4255054353444483,High
7396,423978,73510.0,7857.3,1,1,1,1,1,0,57,0,22,32042,32042.0,0,7,7,12,1.8333333333333333,0.5833333333333334,0.0,1456.4545454545455,1.0,6,5,7,4,0.02546004514004068,Low
7397,628081,46931.0,7858.05,0,1,2,2,1,0,55,0,20,35179,35179.0,0,9,4,12,1.6666666666666667,0.75,0.0,1758.95,0.0,6,4,6,4,0.010731353859741567,Low
7398,362167,53081.0,7858.11,0,1,2,2,1,0,60,0,27,49323,49323.0,892,8,6,12,2.25,0.6666666666666666,0.018084869127993,1826.7777777777776,0.0,7,6,3,11,0.005055604104922406,Low
7399,418753,73510.0,7859.41,1,1,0,1,1,0,6,0,6,11889,11889.0,0,2,3,12,0.5,0.1666666666666666,0.0,1981.5,4.0,0,0,6,0,0.7727751726849826,High
7400,264486,195398.0,7860.09,0,1,1,4,1,0,38,0,35,55462,55462.0,727,10,6,12,2.9166666666666665,0.8333333333333334,0.0131080739966102,1584.6285714285714,0.0,8,6,16,5,0.0025630349769150485,Low
7401,100550,54133.0,7861.8,0,0,1,2,1,0,58,0,23,19779,19779.0,431,8,5,12,1.9166666666666667,0.6666666666666666,0.0217907882097173,859.9565217391304,2.0,5,6,8,4,0.02245039545576394,Low
7402,600482,87147.0,7865.18,0,0,1,2,1,0,37,0,20,31859,31859.0,0,7,5,12,1.6666666666666667,0.5833333333333334,0.0,1592.95,1.0,4,2,11,3,0.03941398897823877,Low
7403,911920,87147.0,7865.18,0,1,1,2,1,0,63,0,26,48789,48789.0,0,8,6,12,2.1666666666666665,0.6666666666666666,0.0,1876.5,0.0,3,6,13,4,0.005729234444898826,Low
7405,118612,73510.0,7868.81,1,0,1,1,1,0,3,0,7,9631,9631.0,0,3,3,12,0.5833333333333334,0.25,0.0,1375.857142857143,0.0,0,0,0,7,0.2153813690481179,Medium
7406,209405,61203.0,7869.43,0,1,1,2,1,0,67,0,21,31899,31899.0,809,6,6,12,1.75,0.5,0.0253612965923696,1519.0,0.0,4,3,10,4,0.01884788888816287,Low
7407,262810,61203.0,7869.43,0,1,1,2,1,0,28,0,27,37884,37884.0,1714,7,6,12,2.25,0.5833333333333334,0.0452433745116672,1403.111111111111,1.0,2,9,14,2,0.11513572826270212,Low
7408,258228,87330.0,7870.36,0,0,1,2,1,0,6,0,1,1057,1057.0,1120,1,1,12,0.0833333333333333,0.0833333333333333,1.0596026490066226,1057.0,3.0,0,0,1,0,0.392620945282284,High
7409,730748,213168.0,7880.34,0,1,1,4,1,0,3,1,4,8117,8117.0,0,3,2,12,0.3333333333333333,0.25,0.0,2029.25,0.0,0,0,0,4,0.09264147867771508,Low
7410,846515,55432.0,7887.82,0,0,1,2,1,0,7,0,7,12053,12053.0,0,3,3,12,0.5833333333333334,0.25,0.0,1721.857142857143,0.0,0,0,3,4,0.41654807505168917,High
7411,166110,87951.0,7887.96,0,1,2,2,1,0,31,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.036596486486857316,Low
7412,223632,52704.0,7891.58,0,0,1,2,1,0,50,0,23,29269,29269.0,410,8,6,12,1.9166666666666667,0.6666666666666666,0.0140079948067921,1272.5652173913045,0.0,4,5,8,6,0.018170797671257736,Low
7414,834066,73510.0,7897.02,1,1,0,1,1,0,10,0,16,26067,26067.0,0,5,5,12,1.3333333333333333,0.4166666666666667,0.0,1629.1875,2.0,0,8,4,4,0.2545142070839352,Medium
7415,967904,61200.0,7899.22,0,1,1,2,1,0,7,0,20,28225,28225.0,1131,5,6,12,1.6666666666666667,0.4166666666666667,0.0400708591674047,1411.25,0.0,0,0,15,5,0.18769396195978996,Medium
7416,534151,57815.0,7903.99,0,1,2,2,1,0,5,0,8,11128,11128.0,626,2,4,12,0.6666666666666666,0.1666666666666666,0.056254493170381,1391.0,0.0,0,0,4,4,0.38619235094390986,High
7418,403473,63833.0,7908.67,0,1,2,2,1,0,45,1,11,16246,16246.0,0,7,3,12,0.9166666666666666,0.5833333333333334,0.0,1476.909090909091,0.0,1,4,3,3,0.01618928408827604,Low
7419,131761,64042.0,7911.63,0,1,2,2,1,0,39,0,22,25942,25942.0,1663,7,5,12,1.8333333333333333,0.5833333333333334,0.0641045408989283,1179.1818181818182,0.0,3,9,6,4,0.04004489549681005,Low
7420,189197,64614.0,7918.33,0,1,1,2,1,0,28,0,30,41474,41474.0,837,10,5,12,2.5,0.8333333333333334,0.0201813184163572,1382.4666666666667,1.0,3,13,11,3,0.03661080866721306,Low
7421,643225,73510.0,7919.83,1,1,1,1,1,0,22,0,26,36101,36101.0,408,10,6,12,2.1666666666666665,0.8333333333333334,0.0113016259937397,1388.5,0.0,3,11,3,9,0.01459877849921532,Low
7422,572811,73510.0,7928.83,1,0,1,1,1,0,66,0,25,35361,35361.0,0,7,6,12,2.083333333333333,0.5833333333333334,0.0,1414.44,1.0,3,7,13,2,0.019802579878688508,Low
7423,979901,73510.0,7928.83,1,1,1,1,1,0,61,0,11,18867,18867.0,0,4,4,12,0.9166666666666666,0.3333333333333333,0.0,1715.1818181818182,2.0,2,4,4,1,0.06707239960327997,Low
7424,726848,87889.0,7933.82,0,1,1,2,1,0,48,0,21,27542,27542.0,440,8,6,12,1.75,0.6666666666666666,0.0159756009004429,1311.5238095238096,1.0,3,6,9,3,0.015435395157277963,Low
7425,318264,62517.0,7942.17,0,0,1,2,1,0,41,0,9,11679,11679.0,0,2,6,12,0.75,0.1666666666666666,0.0,1297.6666666666667,4.0,3,0,6,0,0.3145653926270436,Medium
7426,105700,73510.0,7944.97,1,0,0,1,1,0,52,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.028331896424723495,Low
7427,240886,78660.0,7948.57,0,1,1,2,1,0,32,0,13,23261,23261.0,717,6,4,12,1.0833333333333333,0.5,0.0308241262198529,1789.3076923076924,0.0,7,1,4,1,0.13544918889336527,Low
7428,489115,78660.0,7948.57,0,0,1,2,1,0,56,0,17,27534,27534.0,911,6,5,12,1.4166666666666667,0.5,0.0330863659475557,1619.6470588235295,0.0,6,2,3,6,0.021977674457779994,Low
7429,961595,78510.0,7949.28,0,1,1,2,1,0,58,0,19,27641,27641.0,1295,7,5,12,1.5833333333333333,0.5833333333333334,0.0468506928114033,1454.7894736842106,2.0,6,8,3,2,0.029723462268631293,Low
7430,281926,83576.0,7950.57,0,0,0,2,1,0,49,0,15,23141,23141.0,0,6,6,12,1.25,0.5,0.0,1542.7333333333331,2.0,2,6,6,1,0.05520788049279163,Low
7431,736518,83576.0,7950.57,0,0,0,2,1,0,65,0,25,38091,38091.0,660,9,5,12,2.083333333333333,0.75,0.0173269276206978,1523.64,1.0,11,4,5,5,0.011182447572688149,Low
7432,612122,73510.0,7955.44,1,0,1,1,1,0,59,0,10,19602,19602.0,0,4,4,12,0.8333333333333334,0.3333333333333333,0.0,1960.2,1.0,5,4,0,1,0.13175415769395493,Low
7433,859144,73510.0,7955.77,1,1,1,1,1,0,45,1,10,17273,17273.0,0,4,5,12,0.8333333333333334,0.3333333333333333,0.0,1727.3,8.0,8,2,0,0,0.32035854164248423,Medium
7434,327498,64702.0,7956.15,0,1,2,2,1,0,23,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.07205241473535175,Low
7435,493775,64702.0,7956.15,0,0,2,2,1,0,37,0,21,32244,32244.0,408,9,6,12,1.75,0.75,0.0126535169333829,1535.428571428571,0.0,2,8,4,7,0.010404631167612918,Low
7436,509714,69317.0,7957.63,0,1,2,2,1,0,66,0,21,30006,30006.0,0,6,5,12,1.75,0.5,0.0,1428.857142857143,0.0,3,7,6,5,0.012271356144343536,Low
7437,875483,103875.0,7960.01,0,1,1,2,1,0,63,0,21,36126,36126.0,672,7,5,12,1.75,0.5833333333333334,0.018601561202458,1720.2857142857142,0.0,8,2,5,6,0.00839448295357124,Low
7438,210910,73510.0,7974.39,1,0,0,1,1,0,23,0,19,22582,22582.0,0,8,4,12,1.5833333333333333,0.6666666666666666,0.0,1188.5263157894738,1.0,4,7,1,7,0.042690122203823865,Low
7439,848185,88062.0,7980.3,0,0,2,3,1,0,51,0,17,29349,29349.0,0,8,4,12,1.4166666666666667,0.6666666666666666,0.0,1726.4117647058824,2.0,5,7,3,2,0.01638991559148751,Low
7440,550896,61644.0,7981.44,0,1,1,2,1,0,57,0,21,33132,33132.0,508,8,5,12,1.75,0.6666666666666666,0.0153326089581069,1577.7142857142858,2.0,2,9,7,3,0.014831357286050983,Low
7441,847136,61644.0,7981.44,0,0,1,2,1,0,22,0,26,35624,35624.0,0,9,5,12,2.1666666666666665,0.75,0.0,1370.1538461538462,0.0,4,3,10,9,0.022289027517472998,Low
7442,876057,58260.0,7983.43,0,0,1,2,1,0,39,0,10,14502,14502.0,0,5,3,12,0.8333333333333334,0.4166666666666667,0.0,1450.2,0.0,1,4,2,3,0.06685274221134356,Low
7443,573986,104401.0,7985.47,0,0,1,2,1,0,5,1,6,14513,14513.0,0,2,5,12,0.5,0.1666666666666666,0.0,2418.833333333333,0.0,0,0,0,6,0.5635827326823164,High
7444,817609,86215.0,7986.19,0,0,1,2,1,0,5,0,9,8800,8800.0,0,3,4,12,0.75,0.25,0.0,977.7777777777778,1.0,0,0,3,6,0.1443871246937539,Low
7446,537397,88493.0,7988.26,0,1,1,2,1,0,52,0,20,32938,32938.0,0,7,5,12,1.6666666666666667,0.5833333333333334,0.0,1646.9,0.0,5,3,9,3,0.019917984517063222,Low
7448,415640,80703.0,7995.44,0,0,1,2,1,0,31,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.052298994001150075,Low
7449,513246,53176.0,7998.14,0,1,1,2,1,0,50,0,23,39316,39316.0,362,9,5,12,1.9166666666666667,0.75,0.0092074473496795,1709.391304347826,0.0,1,9,4,9,0.004744757193491955,Low
7451,515185,122820.0,7998.35,0,1,0,3,1,0,66,0,20,29403,29403.0,572,7,4,12,1.6666666666666667,0.5833333333333334,0.019453797231575,1470.15,0.0,4,8,2,6,0.00444952833891078,Low
7452,259067,73510.0,8002.31,1,1,1,1,1,0,5,0,1,825,825.0,0,1,1,12,0.0833333333333333,0.0833333333333333,0.0,825.0,4.0,0,0,1,0,0.34459476988644117,Medium
7454,505179,73510.0,8002.31,1,0,1,1,1,0,2,0,1,1603,1603.0,0,1,1,12,0.0833333333333333,0.0833333333333333,0.0,1603.0,1.0,0,0,0,1,0.6869099297210048,High
7456,118320,78268.0,8005.96,0,0,1,2,1,0,40,0,22,29731,29731.0,965,8,5,12,1.8333333333333333,0.6666666666666666,0.0324577040799165,1351.409090909091,0.0,3,9,6,4,0.02544516664900639,Low
7457,612834,79817.0,8007.35,0,0,1,2,1,0,37,0,22,28942,28942.0,1251,6,6,12,1.8333333333333333,0.5,0.0432243797940709,1315.5454545454545,0.0,5,6,6,5,0.06805225558885372,Low
7458,100890,73510.0,8007.4,1,0,2,1,1,0,40,0,11,19132,19132.0,341,6,3,12,0.9166666666666666,0.5,0.0178235417102237,1739.2727272727273,1.0,4,3,3,1,0.07592616134412979,Low
7459,177483,73510.0,8007.4,1,1,2,1,1,0,12,0,24,37548,37548.0,0,9,5,12,2.0,0.75,0.0,1564.5,0.0,4,6,9,5,0.04329820086971138,Low
7461,845176,73510.0,8007.4,1,1,2,1,1,0,37,0,25,46171,46171.0,1721,9,5,12,2.083333333333333,0.75,0.0372744796517294,1846.84,0.0,6,5,9,5,0.015704956849615023,Low
7462,313688,69964.0,8010.97,0,0,1,2,1,0,7,0,28,42023,42023.0,541,10,5,12,2.333333333333333,0.8333333333333334,0.0128739023867881,1500.821428571429,0.0,6,6,5,11,0.025771795265909284,Low
7463,348751,73510.0,8012.12,1,0,0,1,1,0,38,0,18,25050,25050.0,0,5,6,12,1.5,0.4166666666666667,0.0,1391.6666666666667,0.0,6,6,0,6,0.1112562995040322,Low
7465,599560,79936.0,8013.9,0,0,1,2,1,0,18,1,20,27808,27808.0,1973,9,4,12,1.6666666666666667,0.75,0.0709508055235903,1390.4,0.0,3,7,6,4,0.03723552130134319,Low
7466,902993,74965.0,8018.5,0,1,0,2,1,0,34,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.054027375282863235,Low
7467,830743,73510.0,8024.9,1,1,0,1,1,0,53,0,18,26851,26851.0,0,9,5,12,1.5,0.75,0.0,1491.7222222222222,0.0,4,5,6,3,0.011294310963055736,Low
7468,388292,73510.0,8025.23,1,1,0,1,1,0,52,0,13,19900,19900.0,743,5,4,12,1.0833333333333333,0.4166666666666667,0.0373366834170854,1530.7692307692307,4.0,2,4,7,0,0.08633854149144941,Low
7469,811289,73510.0,8026.05,1,0,1,1,1,0,24,0,20,34193,34193.0,501,6,5,12,1.6666666666666667,0.5,0.0146521217793115,1709.65,0.0,0,13,3,4,0.10558356908624342,Low
7470,880205,73510.0,8026.05,1,0,1,1,1,0,67,0,13,16816,16816.0,0,4,5,12,1.0833333333333333,0.3333333333333333,0.0,1293.5384615384614,1.0,7,4,0,2,0.061846632920367954,Low
7471,369841,95877.0,8026.28,0,0,1,2,1,0,36,0,25,43103,43103.0,891,9,4,12,2.083333333333333,0.75,0.0206714149827158,1724.12,0.0,7,7,2,9,0.009522020009641818,Low
7472,225087,102791.0,8029.39,0,0,0,2,1,0,63,0,19,22091,22091.0,0,7,5,12,1.5833333333333333,0.5833333333333334,0.0,1162.6842105263158,2.0,7,8,3,1,0.026338072592751418,Low
7473,879787,87579.0,8029.72,0,0,0,2,1,0,18,0,22,38596,38596.0,565,7,5,12,1.8333333333333333,0.5833333333333334,0.0146388226759249,1754.3636363636365,1.0,10,4,5,3,0.20667591647103262,Medium
7474,365515,64825.0,8041.2,0,1,1,2,1,0,59,0,23,37118,37118.0,380,8,6,12,1.9166666666666667,0.6666666666666666,0.0102376205614526,1613.8260869565215,0.0,1,7,5,10,0.003469517143822761,Low
7475,456259,82287.0,8044.51,0,0,1,2,1,0,67,0,22,38452,38452.0,738,7,5,12,1.8333333333333333,0.5833333333333334,0.0191927598044314,1747.8181818181818,0.0,12,5,0,5,0.021505732877413645,Low
7476,314202,64338.0,8044.73,0,1,1,2,1,0,53,0,14,23858,23858.0,480,8,3,12,1.1666666666666667,0.6666666666666666,0.0201190376393662,1704.142857142857,0.0,4,5,2,3,0.015603246849261971,Low
7477,793761,64338.0,8044.73,0,1,1,2,1,0,60,0,25,26975,26975.0,841,9,6,12,2.083333333333333,0.75,0.031177015755329,1079.0,0.0,9,2,13,1,0.023147330046252742,Low
