Loyalty Number,Salary,CLV,Card_Enc,Tenure_At_Cutoff,Promo_Enroll,Total_Flights,Months_Since_Last_Flight,Activity_Rate,Redemption_Ratio,Avg_Flights_Month,Avg_Distance_Per_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn,Churn_Prob,Churn_Risk,Segment_ID,Segment_Name,Action_Code,Recommended_Action,Timing
118675,53925.0,8708.28,1,12,0,26,0.0,0.75,0.0,2.1666666666666665,1499.6153846153843,5,5,7,9,0,0.0380561538828247,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
489628,53925.0,8708.28,1,4,0,6,1.0,0.1666666666666666,0.0,0.5,1237.0,0,0,0,6,0,0.3186863249066617,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
705911,73510.0,8709.32,1,41,0,19,0.0,0.5833333333333334,0.0,1.5833333333333333,1970.6315789473683,0,11,3,5,0,0.0245948659166964,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
325599,82043.0,8712.16,1,26,0,14,1.0,0.5,0.0182433161814976,1.1666666666666667,1985.071428571429,1,4,5,4,0,0.0789621255173994,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
358792,73510.0,8714.92,1,44,0,27,0.0,0.6666666666666666,0.0172818879548895,2.25,1418.7407407407406,6,5,11,5,0,0.0242010026747808,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
885682,73510.0,8714.92,1,23,0,18,0.0,0.4166666666666667,0.0274865309546085,1.5,1722.0555555555557,6,5,3,4,0,0.1801271522324784,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
565690,93261.0,8717.05,1,24,0,20,0.0,0.6666666666666666,0.0336785147868271,1.6666666666666667,1607.85,8,2,2,8,1,0.0273138163213604,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
662750,93261.0,8717.05,1,62,0,30,0.0,0.8333333333333334,0.0,2.5,1188.3666666666666,8,8,11,3,0,0.0085934092626466,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
733608,93261.0,8717.05,1,30,0,20,1.0,0.5833333333333334,0.0113967365176324,1.6666666666666667,1768.05,3,7,7,3,0,0.0461705639442742,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
618461,73510.0,8717.56,1,30,0,24,1.0,0.75,0.0279020092116681,2.0,1248.4166666666667,8,6,5,5,0,0.0432002298259036,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
323068,75638.0,8719.9,1,55,0,24,0.0,0.9166666666666666,0.0,2.0,1426.5416666666667,4,3,11,6,0,0.00243984037927,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
965482,50750.0,8720.46,1,9,0,12,2.0,0.3333333333333333,0.0267996260517295,1.0,1604.5,0,6,4,2,0,0.4235008580858123,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
394200,50698.0,8722.9,1,30,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0684826689737121,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
846243,73510.0,8728.46,1,50,0,29,0.0,0.8333333333333334,0.0258903211710727,2.4166666666666665,1262.6206896551723,2,9,10,8,0,0.005004176237536,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
882044,69376.0,8732.09,1,46,0,19,0.0,0.75,0.0,1.5833333333333333,1788.1052631578948,3,5,4,7,0,0.0066171015689419,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
721300,70816.0,8736.5,1,13,0,18,1.0,0.5833333333333334,0.0455871626549963,1.5,1371.0,3,12,1,2,0,0.2021228054931386,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
904378,76749.0,8737.84,1,6,0,14,0.0,0.4166666666666667,0.0,1.1666666666666667,1649.2142857142858,0,0,7,7,0,0.1179012479821055,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
311762,99147.0,8738.3,1,24,0,36,0.0,0.8333333333333334,0.0,3.0,1722.75,6,4,15,11,0,0.0060586165447504,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
209886,84294.0,8742.06,1,53,0,28,0.0,0.8333333333333334,0.0,2.333333333333333,1541.821428571429,2,9,7,10,0,0.0015969662438109,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
965012,77060.0,8744.73,1,62,0,32,0.0,0.75,0.0219325342888916,2.6666666666666665,1517.4375,5,7,11,9,0,0.0035663660493668,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
247050,75114.0,8750.64,1,64,0,18,2.0,0.4166666666666667,0.0562170948023038,1.5,1572.2777777777778,2,9,5,2,0,0.0307136027084334,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
463854,69379.0,8754.23,1,2,0,4,1.0,0.0833333333333333,0.0,0.3333333333333333,2422.0,0,0,0,4,0,0.8576678838575043,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
628017,175209.0,8763.45,1,56,0,15,0.0,0.5,0.0,1.25,1668.6666666666667,6,3,5,1,0,0.0078659758931205,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
858445,175209.0,8763.45,1,38,0,23,0.0,0.5833333333333334,0.0,1.9166666666666667,1162.0,7,5,9,2,0,0.0143402783876706,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
348774,65189.0,8767.63,1,54,0,18,0.0,0.75,0.0592627357283044,1.5,1302.111111111111,4,4,5,5,0,0.0081391499032404,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
992930,71952.0,8779.09,1,49,0,21,0.0,0.6666666666666666,0.0147630619684082,1.75,1567.6190476190477,7,2,7,5,0,0.0166356311938014,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
340924,135464.0,8783.17,1,7,0,18,0.0,0.5,0.0122375450366505,1.5,1788.6666666666667,3,2,5,8,0,0.0402031301093286,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
312774,85249.0,8793.52,1,55,0,22,0.0,0.8333333333333334,0.0556429913184748,1.8333333333333333,895.3181818181819,6,3,10,3,0,0.0059922069489546,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
633992,49871.0,8798.31,1,42,0,10,0.0,0.5833333333333334,0.0,0.8333333333333334,1385.4,3,3,2,2,0,0.0346991526657641,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
838160,102440.0,8802.19,1,20,0,25,0.0,0.6666666666666666,0.0555164101613202,2.083333333333333,1078.6,4,6,12,3,0,0.059744384749967,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
160135,67755.0,8804.54,1,41,0,16,2.0,0.5,0.0324721497985304,1.3333333333333333,1054.75,5,5,4,2,0,0.07418590004302,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
100504,75638.0,8807.61,1,5,0,13,0.0,0.3333333333333333,0.0,1.0833333333333333,1666.1538461538462,0,0,3,10,1,0.1047966796565897,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
530299,87714.0,8810.9,1,35,0,18,0.0,0.5,0.0,1.5,1358.111111111111,4,4,1,9,0,0.0267843422707955,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
387695,73510.0,8818.05,1,26,0,15,0.0,0.5833333333333334,0.0486526576019777,1.25,1348.3333333333333,2,6,2,5,0,0.0464539369119454,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
234922,104968.0,8819.02,1,4,0,6,0.0,0.25,0.0,0.5,1818.5,0,0,0,6,0,0.2526456906845379,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
268307,104968.0,8819.02,1,66,0,16,0.0,0.4166666666666667,0.0224592312172393,1.3333333333333333,1717.0,7,0,3,6,0,0.0140957154764482,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
416127,95365.0,8828.93,1,43,0,8,0.0,0.5833333333333334,0.0338788870703764,0.6666666666666666,1527.5,1,1,2,4,0,0.0080534698531805,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
136169,78672.0,8836.03,1,18,0,17,0.0,0.5,0.0,1.4166666666666667,1326.4117647058824,0,0,8,9,0,0.0329682824138447,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
759017,92396.0,8838.09,1,14,0,26,0.0,0.9166666666666666,0.0482786911110409,2.1666666666666665,1218.8846153846157,8,6,5,7,0,0.0204427137416206,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
860657,92396.0,8838.09,1,17,0,12,0.0,0.5,0.0,1.0,1903.4166666666667,1,2,3,6,0,0.0607148221794114,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
862212,92396.0,8838.09,1,2,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.1379880747286858,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
994443,73510.0,8841.77,1,37,0,15,2.0,0.5833333333333334,0.0,1.25,1713.6666666666667,2,7,4,2,0,0.0530276757701491,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
528095,102045.0,8845.07,1,50,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0145373050232137,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
185531,65274.0,8845.19,1,13,0,8,7.0,0.25,0.0,0.6666666666666666,1806.0,3,5,0,0,1,0.6721354815975884,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
280574,147572.0,8847.44,1,11,0,26,1.0,0.5833333333333334,0.0,2.1666666666666665,1314.076923076923,0,9,11,6,0,0.0277521077746766,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
537887,70856.0,8849.69,1,2,0,4,0.0,0.1666666666666666,0.0,0.3333333333333333,1214.25,0,0,0,4,0,0.3041590663725984,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
543862,70856.0,8849.69,1,64,0,21,0.0,0.5833333333333334,0.0337640449438202,1.75,1695.2380952380952,0,6,9,6,0,0.0060804510159688,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
734752,81643.0,8852.69,1,37,0,9,0.0,0.4166666666666667,0.0419447092469018,0.75,1282.111111111111,0,3,1,5,0,0.0280104129849556,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
428520,73510.0,8858.35,1,2,0,2,1.0,0.0833333333333333,0.0,0.1666666666666666,840.0,0,0,0,2,0,0.303785076879854,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
189329,67569.0,8860.65,1,20,0,9,1.0,0.3333333333333333,0.0276226639863003,0.75,1492.3333333333333,1,0,7,1,0,0.2259805103441107,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
567070,67569.0,8860.65,1,21,0,23,0.0,0.75,0.0,1.9166666666666667,1333.7826086956522,3,4,11,5,0,0.0324573183116747,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
396863,62533.0,8861.9,1,16,0,8,1.0,0.4166666666666667,0.0,0.6666666666666666,1615.0,1,2,4,1,0,0.2218491239031526,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
134738,91435.0,8869.62,1,27,0,22,0.0,0.6666666666666666,0.0211716430941155,1.8333333333333333,1041.2727272727273,10,4,2,6,0,0.0498580623050116,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
198499,93909.0,8874.55,1,22,0,36,0.0,0.8333333333333334,0.0264380998370254,3.0,1380.5833333333333,9,7,13,7,0,0.0335828886846368,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
989429,93909.0,8874.55,1,67,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0074580334023755,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
150291,70384.0,8879.79,1,49,0,14,0.0,0.3333333333333333,0.0,1.1666666666666667,1558.642857142857,0,3,10,1,0,0.0893122909751407,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
231319,70384.0,8879.79,1,48,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0299970401721382,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
235092,70384.0,8879.79,1,22,0,17,2.0,0.5833333333333334,0.019095831597834,1.4166666666666667,1835.9411764705883,4,3,6,4,0,0.1051283553573935,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
283358,70384.0,8879.79,1,11,0,21,2.0,0.6666666666666666,0.0159572924826645,1.75,1641.2857142857142,2,9,9,1,0,0.1644612230055495,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
749212,70384.0,8879.79,1,7,0,13,1.0,0.4166666666666667,0.0,1.0833333333333333,1285.7692307692307,0,4,6,3,0,0.2150265194505691,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
846125,70384.0,8879.79,1,23,0,24,0.0,0.8333333333333334,0.0,2.0,1272.2916666666667,6,5,6,7,0,0.0250634060722372,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
373737,47646.0,8888.88,1,23,0,26,0.0,0.75,0.012282396057747,2.1666666666666665,1553.1923076923076,5,10,2,9,1,0.0368049791094397,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
504802,87928.0,8901.47,1,55,0,21,0.0,0.5,0.016003227541689,1.75,1770.4761904761904,1,6,7,7,0,0.0120703569217234,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
845684,73510.0,8901.68,1,12,0,15,0.0,0.5833333333333334,0.0,1.25,1209.2,2,4,4,5,0,0.079350941838491,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
460938,55316.0,8915.17,1,13,0,20,1.0,0.5833333333333334,0.0,1.6666666666666667,1125.75,3,6,10,1,0,0.2490591466270792,Medium,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
152338,73510.0,8923.11,1,41,0,22,1.0,0.5833333333333334,0.0,1.8333333333333333,1325.3181818181818,4,7,5,6,0,0.0287897850331473,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
374344,103651.0,8923.15,1,2,0,5,0.0,0.1666666666666666,0.0,0.4166666666666667,1764.2,0,0,0,5,0,0.4233730398620944,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
744528,103651.0,8923.15,1,24,0,25,0.0,0.6666666666666666,0.026481170544495,2.083333333333333,1667.6,1,8,9,7,0,0.0200229539670284,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
140191,79644.0,8927.57,1,6,0,8,1.0,0.25,0.0,0.6666666666666666,1180.875,0,0,2,6,0,0.164957592571254,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
755082,78245.0,8935.27,1,22,0,19,1.0,0.5833333333333334,0.0144110722693871,1.5833333333333333,1475.4736842105262,4,4,9,2,0,0.1048579419837306,Low,2,High Value Vulnerables,VALUE SAVE,Targeted email: exclusive double points event this month,Within 14 days
207492,149992.0,8936.37,1,67,0,19,0.0,0.5833333333333334,0.0,1.5833333333333333,1617.0,3,3,8,5,0,0.001977286306532,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
974777,101680.0,8940.58,1,47,0,29,2.0,0.75,0.0379625836405844,2.4166666666666665,1515.103448275862,3,10,12,4,0,0.0100399219979385,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
672039,93199.0,8945.69,1,64,0,13,0.0,0.3333333333333333,0.0314733593242365,1.0833333333333333,1894.1538461538464,1,0,3,9,0,0.010246478538665,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
208553,57235.0,8954.43,1,28,0,19,1.0,0.4166666666666667,0.0,1.5833333333333333,1173.2105263157894,8,4,6,1,0,0.3416553678471701,Medium,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
561961,103425.0,8954.84,1,55,0,18,0.0,0.5833333333333334,0.0287521564117308,1.5,1545.7777777777778,3,2,9,4,0,0.010333991653752,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
809587,103425.0,8954.84,1,67,0,18,0.0,0.6666666666666666,0.0423169169103393,1.5,1690.9444444444443,4,8,5,1,0,0.007836287684435,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
121737,84551.0,8960.28,1,13,0,8,3.0,0.25,0.0283832140533506,0.6666666666666666,1537.0,3,0,5,0,0,0.4980840172210962,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
489592,84551.0,8960.28,1,16,0,4,8.0,0.1666666666666666,0.0653465346534653,0.3333333333333333,2272.5,2,2,0,0,1,0.8312345522968158,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
198961,103563.0,8962.8,1,14,0,11,4.0,0.3333333333333333,0.0,0.9166666666666666,951.818181818182,1,3,7,0,0,0.1942768053955203,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
319123,44942.0,8970.65,1,12,0,24,1.0,0.6666666666666666,0.0137461418525471,2.0,1309.4583333333333,7,0,10,7,0,0.1237479726512772,Low,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
584405,54522.0,8991.98,1,23,0,19,3.0,0.5,0.0,1.5833333333333333,1659.9473684210527,7,8,4,0,0,0.3756724115789558,High,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
544306,73510.0,8992.78,1,5,0,5,2.0,0.1666666666666666,0.0,0.4166666666666667,1367.8,0,0,3,2,1,0.4782873565880032,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
806008,71589.0,8997.04,1,7,0,12,0.0,0.4166666666666667,0.0,1.0,1572.3333333333333,0,0,7,5,0,0.1417863862434218,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
434098,73510.0,9006.6,1,15,0,21,0.0,0.6666666666666666,0.0398070907194994,1.75,1826.6666666666667,1,8,5,7,0,0.0407056738569695,Low,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
288112,81549.0,9012.92,1,19,0,1,11.0,0.0833333333333333,0.0,0.0833333333333333,2199.0,1,0,0,0,1,0.8437672593277015,High,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
161241,73510.0,9015.82,1,12,0,19,2.0,0.5833333333333334,0.0,1.5833333333333333,1566.2105263157894,3,5,8,3,0,0.1444630051652864,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
517781,84226.0,9024.2,1,4,0,7,0.0,0.25,0.0,0.5833333333333334,1591.7142857142858,0,0,1,6,0,0.2415426503957418,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
648077,68023.0,9025.07,1,35,0,17,2.0,0.5833333333333334,0.0111426469042363,1.4166666666666667,1678.764705882353,4,2,7,4,0,0.0538383383386553,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
671077,104352.0,9027.87,1,2,0,5,0.0,0.1666666666666666,0.0,0.4166666666666667,2224.4,0,0,0,5,0,0.5615676489489615,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
535892,87896.0,9028.31,1,47,0,21,0.0,0.75,0.0,1.75,1490.095238095238,3,3,8,7,0,0.004376578813822,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
973357,87896.0,9028.31,1,18,0,24,2.0,0.6666666666666666,0.0118757422338896,2.0,1333.25,4,4,12,4,0,0.0627491556703656,Low,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
542287,73510.0,9029.94,1,29,0,17,1.0,0.5,0.0,1.4166666666666667,1924.470588235294,2,4,5,6,0,0.0750322540800085,Low,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
966698,73510.0,9029.94,1,1,0,2,0.0,0.0833333333333333,0.0,0.1666666666666666,552.0,0,0,0,2,1,0.2511029189466167,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
262586,73510.0,9031.21,1,30,0,7,0.0,0.3333333333333333,0.0,0.5833333333333334,1603.0,3,0,1,3,0,0.1591640328180472,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
983551,73510.0,9031.21,1,30,0,22,1.0,0.6666666666666666,0.0370177655541514,1.8333333333333333,1223.0,3,9,8,2,0,0.0767629915516111,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
771353,53862.0,9033.25,1,9,0,24,1.0,0.5833333333333334,0.0331864458289013,2.0,1371.0416666666667,0,11,9,4,1,0.1751700285484026,Medium,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
738651,57746.0,9034.31,1,4,0,3,0.0,0.1666666666666666,0.0,0.25,1999.6666666666667,0,0,2,1,0,0.7650928966700153,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
753994,57746.0,9034.31,1,65,0,31,0.0,0.8333333333333334,0.007398795053377,2.583333333333333,1831.1612903225807,10,8,4,9,0,0.0039811993254177,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
300964,57033.0,9035.67,1,46,0,17,3.0,0.5,0.0618505416758788,1.4166666666666667,1064.235294117647,1,5,11,0,0,0.0636077692867774,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
423119,57033.0,9035.67,1,42,0,14,5.0,0.3333333333333333,0.0,1.1666666666666667,1291.142857142857,3,7,4,0,1,0.2289328992912852,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
666667,97312.0,9036.66,1,55,0,17,0.0,0.5833333333333334,0.0,1.4166666666666667,1115.9411764705883,3,7,3,4,0,0.0103508492708339,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
231755,73510.0,9048.98,1,46,0,18,1.0,0.6666666666666666,0.0404530744336569,1.5,1064.3333333333333,2,10,5,1,0,0.0262426503625024,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
268500,73510.0,9048.98,1,5,0,7,1.0,0.25,0.0914760914760914,0.5833333333333334,687.1428571428571,0,0,5,2,0,0.1737242239004068,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
145988,76517.0,9051.71,1,16,0,19,1.0,0.5833333333333334,0.0,1.5833333333333333,1342.5263157894738,5,2,5,7,0,0.063311410759628,Low,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
760835,98514.0,9057.94,1,58,0,18,0.0,0.5,0.0,1.5,1289.8333333333333,3,7,5,3,0,0.0177242911030493,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
170965,73510.0,9061.63,1,21,0,14,0.0,0.5833333333333334,0.0572767390018652,1.1666666666666667,1570.071428571429,6,2,2,4,0,0.1038822758630104,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
898119,63184.0,9061.95,1,24,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0805467492313847,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
883755,89166.0,9067.66,1,57,0,20,0.0,0.5833333333333334,0.0,1.6666666666666667,1687.8,7,3,5,5,0,0.0135239750753046,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
589795,59510.0,9075.77,1,21,0,15,3.0,0.5,0.0,1.25,1923.3333333333333,4,2,9,0,0,0.3102719177061178,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
879812,59510.0,9075.77,1,36,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0594467733293511,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
128615,46754.0,9079.82,1,64,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0169456096135902,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
913522,83022.0,9080.6,1,12,0,21,2.0,0.5,0.029156010230179,1.75,1768.809523809524,1,8,9,3,0,0.1595734200504264,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
765293,56711.0,9080.64,1,43,0,15,2.0,0.4166666666666667,0.0,1.25,1839.5333333333333,0,9,3,3,0,0.0957299335725034,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
313602,65062.0,9090.27,1,33,0,27,0.0,0.5833333333333334,0.0080914353318967,2.25,1753.111111111111,3,7,10,7,0,0.0356181940957833,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
382678,59667.0,9095.05,1,57,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0211372028312629,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
794863,59667.0,9095.05,1,65,0,18,0.0,0.5833333333333334,0.0,1.5,1283.0555555555557,3,7,1,7,0,0.0068835326660519,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
971987,59667.0,9095.05,1,18,0,17,1.0,0.6666666666666666,0.0151276394579262,1.4166666666666667,1866.470588235294,4,2,8,3,0,0.0906705043606306,Low,2,High Value Vulnerables,VIP WIN-BACK,Personal call from account manager + upgrade voucher + 5000 bonus points,Within 7 days-urgent
